forecast_origin,forecast_date,horizon,split,actual,forecast_point,forecast_mean,forecast_lower_10,forecast_upper_90,error,abs_error,sq_error,in_interval
2024-10-01,2024-11-01,1,test,6451.0,5991.00267617425,5971.954008744772,5290.579034389609,6624.712887659363,459.99732382574985,459.99732382574985,211597.53792685177,True
2024-10-01,2025-01-01,3,test,6065.0,6007.154282680761,5981.894335587448,4924.699482357381,7007.534887324826,57.84571731923916,57.84571731923916,3346.127012177325,True
2024-10-01,2025-04-01,6,test,,6049.6234069428965,6039.036816455826,4547.976786035029,7568.0382632658,,,,
2024-10-01,2025-10-01,12,test,,6131.625716796602,6125.286921709622,4056.6078545647547,8195.96064199699,,,,
2024-11-01,2024-12-01,1,test,6122.0,6425.4211968272,6406.244704120399,5727.012853930652,7055.344238779966,-303.4211968272002,303.4211968272002,92064.42268405057,True
2024-11-01,2025-02-01,3,test,6086.0,6424.123444288724,6398.606968037691,5332.878357763897,7425.480984694831,-338.1234442887244,338.1234442887244,114327.4635776701,True
2024-11-01,2025-05-01,6,test,,6481.557199902896,6470.89926517461,4989.816831683206,7987.3096274193285,,,,
2024-11-01,2025-11-01,12,test,,6586.86926525873,6580.21300959026,4516.25757822715,8656.573198643024,,,,
2024-12-01,2025-01-01,1,test,6065.0,6446.951292854609,6427.816800520996,5748.678133867951,7073.71618281507,-381.95129285460916,381.95129285460916,145886.79011330742,True
2024-12-01,2025-03-01,3,test,,6455.744717854624,6430.272404769521,5369.111025710227,7451.090518971934,,,,
2024-12-01,2025-06-01,6,test,,6512.214647413643,6501.5639760674285,5023.078547231853,8012.388493619632,,,,
2024-12-01,2025-12-01,12,test,,6620.181004741277,6613.499715119986,4553.989908235366,8681.856142033013,,,,
2025-01-01,2025-02-01,1,test,6086.0,6141.740869247891,6122.634805816512,5442.8189454704325,6768.10860048652,-55.74086924789117,55.74086924789117,3107.0445045104993,True
2025-01-01,2025-04-01,3,test,,6177.543519594471,6152.149770998879,5090.219370945769,7168.737621050641,,,,
2025-01-01,2025-07-01,6,test,,6225.128312197018,6214.502401854721,4737.40177532695,7726.38292952418,,,,
2025-01-01,2026-01-01,12,test,,6318.7502725971135,6312.115747580931,4252.825139672396,8373.132116843319,,,,
2025-02-01,2025-03-01,1,test,,6085.926499973339,6066.867916104174,5388.825233621052,6710.587497538675,,,,
2025-02-01,2025-05-01,3,test,,6124.0640758806985,6098.7372447577045,5038.923131158971,7113.119679887176,,,,
2025-02-01,2025-08-01,6,test,,6169.493537092453,6158.892043986926,4684.42344601652,7667.67481681057,,,,
2025-02-01,2026-02-01,12,test,,6258.929523308948,6252.307232661485,4198.216926372756,8308.87295738012,,,,
